"Theresa May","UK is committed to ensure everyone is equal, safe and empowered: Speech by Enyonam Azumah","17 April 2019","https://www.gov.uk/government/speeches/uk-is-committed-to-ensure-everyone-is-equal-safe-and-empowered-speech-by-enyonam-azumah"
"Theresa May","British Steel compulsory liquidation","22 May 2019","https://www.gov.uk/government/speeches/british-steel-compulsory-liquidation"
"Theresa May","Steady investments in a changing climate","21 March 2019","https://www.gov.uk/government/speeches/steady-investments-in-a-changing-climate"
"Theresa May","Baroness Anelay speech at International Criminal Court Assembly of State Parties","17 November 2016","https://www.gov.uk/government/speeches/baroness-anelay-speech-at-international-criminal-court-assembly-of-state-parties"
"Theresa May","Queen’s Birthday Party celebrations in Dar es Salaam","5 June 2018","https://www.gov.uk/government/speeches/queens-birthday-party-celebrations-in-dar-es-salaam"
"Theresa May","EU Transport Council agenda for 7 June 2018","6 June 2018","https://www.gov.uk/government/speeches/eu-transport-council-agenda-for-7-june-2018"
"Theresa May","UK is committed to ensure everyone is equal, safe and empowered: Speech by Enyonam Azumah","17 April 2019","https://www.gov.uk/government/speeches/uk-is-committed-to-ensure-everyone-is-equal-safe-and-empowered-speech-by-enyonam-azumah"
"Theresa May","Meaningful implementation of humanitarian assistance in Yemen","19 February 2019","https://www.gov.uk/government/speeches/meaningful-implementation-of-humanitarian-assistance-in-yemen"
"Theresa May","Sajid Javid's speech to the LGA conference 2017","4 July 2017","https://www.gov.uk/government/speeches/sajid-javids-speech-to-the-lga-conference-2017"
"Theresa May","Chris Skidmore: A STEP further for students","25 March 2019","https://www.gov.uk/government/speeches/chris-skidmore-a-step-further-for-students"
"Theresa May","The importance of youth participation in addressing the world’s most pressing challenges","17 July 2019","https://www.gov.uk/government/speeches/the-importance-of-youth-participation-in-addressing-the-worlds-most-pressing-challenges"
"Theresa May","""We have to take action whenever a weapon of mass destruction is used.""","16 March 2017","https://www.gov.uk/government/speeches/we-have-to-take-action-whenever-a-weapon-of-mass-destruction-is-used"
"Theresa May","The importance of youth participation in addressing the world’s most pressing challenges","17 July 2019","https://www.gov.uk/government/speeches/the-importance-of-youth-participation-in-addressing-the-worlds-most-pressing-challenges"
"Theresa May","""Eastern Aleppo and other besieged areas are today facing new depths of crisis""","30 November 2016","https://www.gov.uk/government/speeches/eastern-aleppo-and-other-besieged-areas-are-today-facing-new-depths-of-crisis"
"Theresa May","""We have to take action whenever a weapon of mass destruction is used.""","16 March 2017","https://www.gov.uk/government/speeches/we-have-to-take-action-whenever-a-weapon-of-mass-destruction-is-used"
"Theresa May","The importance of youth participation in addressing the world’s most pressing challenges","17 July 2019","https://www.gov.uk/government/speeches/the-importance-of-youth-participation-in-addressing-the-worlds-most-pressing-challenges"
"Theresa May","British ambassador's speech on International Anti-Corruption Day in DRC","9 December 2016","https://www.gov.uk/government/speeches/british-ambassadors-speech-at-the-international-anti-corruption-day-in-drc"
"Theresa May","Speech by the Foreign Secretary to the UN Human Rights Council","18 June 2018","https://www.gov.uk/government/speeches/speech-by-the-foreign-secretary-to-the-un-human-rights-council"
"Theresa May","Secretary of State's oral statement on the Gosport Independent Panel report","20 June 2018","https://www.gov.uk/government/speeches/secretary-of-states-oral-statement-on-the-gosport-independent-panel-report"
"Theresa May","Amanda Spielman at Stonewall","5 July 2019","https://www.gov.uk/government/speeches/amanda-spielman-at-stonewall"
"Theresa May","Update on the junior doctors' contract","5 September 2016","https://www.gov.uk/government/speeches/update-on-the-junior-doctors-contract"
"Theresa May","Amanda Spielman at Stonewall","5 July 2019","https://www.gov.uk/government/speeches/amanda-spielman-at-stonewall"
"Theresa May","""Eastern Aleppo and other besieged areas are today facing new depths of crisis""","30 November 2016","https://www.gov.uk/government/speeches/eastern-aleppo-and-other-besieged-areas-are-today-facing-new-depths-of-crisis"
"Theresa May","Resolving cases of missing persons in armed conflict","11 June 2019","https://www.gov.uk/government/speeches/resolving-cases-of-missing-persons"
"Theresa May","Regulating charities in line with changing needs in society","16 July 2019","https://www.gov.uk/government/speeches/helen-stephenson-cbe-regulating-charities-in-line-with-changing-needs-in-society"
"Theresa May","""We have to take action whenever a weapon of mass destruction is used.""","16 March 2017","https://www.gov.uk/government/speeches/we-have-to-take-action-whenever-a-weapon-of-mass-destruction-is-used"
"Theresa May","Amanda Spielman at Stonewall","5 July 2019","https://www.gov.uk/government/speeches/amanda-spielman-at-stonewall"
"Theresa May","""Eastern Aleppo and other besieged areas are today facing new depths of crisis""","30 November 2016","https://www.gov.uk/government/speeches/eastern-aleppo-and-other-besieged-areas-are-today-facing-new-depths-of-crisis"
"Theresa May","""We have to take action whenever a weapon of mass destruction is used.""","16 March 2017","https://www.gov.uk/government/speeches/we-have-to-take-action-whenever-a-weapon-of-mass-destruction-is-used"
"Theresa May","Britain has been shaping the world for centuries. That won’t change with Brexit: article by Jeremy Hunt","29 March 2019","https://www.gov.uk/government/speeches/britain-has-been-shaping-the-world-for-centuries-that-wont-change-with-brexit-article-by-jeremy-hunt"
"Theresa May","Amanda Spielman at Stonewall","5 July 2019","https://www.gov.uk/government/speeches/amanda-spielman-at-stonewall"
"Theresa May","""We have to take action whenever a weapon of mass destruction is used.""","16 March 2017","https://www.gov.uk/government/speeches/we-have-to-take-action-whenever-a-weapon-of-mass-destruction-is-used"
"Theresa May","Britain has been shaping the world for centuries. That won’t change with Brexit: article by Jeremy Hunt","29 March 2019","https://www.gov.uk/government/speeches/britain-has-been-shaping-the-world-for-centuries-that-wont-change-with-brexit-article-by-jeremy-hunt"
"Theresa May","We need national debate on rare diseases to offer the best possible care","10 July 2019","https://www.gov.uk/government/speeches/we-need-national-debate-on-rare-diseases-to-offer-the-best-possible-care"
"Theresa May","Amanda Spielman at Stonewall","5 July 2019","https://www.gov.uk/government/speeches/amanda-spielman-at-stonewall"
"Theresa May","Britain has been shaping the world for centuries. That won’t change with Brexit: article by Jeremy Hunt","29 March 2019","https://www.gov.uk/government/speeches/britain-has-been-shaping-the-world-for-centuries-that-wont-change-with-brexit-article-by-jeremy-hunt"
"Theresa May","Planning Act 2008: application for the proposed Silvertown Tunnel development consent order, further extension","7 November 2017","https://www.gov.uk/government/speeches/planning-act-2008-application-for-the-proposed-silvertown-tunnel-development-consent-order-further-extension"
"Theresa May","Is competition enough? Competition for consumers, on behalf of consumers.","8 May 2019","https://www.gov.uk/government/speeches/is-competition-enough-competition-for-consumers-on-behalf-of-consumers"
"Theresa May","We need national debate on rare diseases to offer the best possible care","10 July 2019","https://www.gov.uk/government/speeches/we-need-national-debate-on-rare-diseases-to-offer-the-best-possible-care"
"Theresa May","The power of the arts and social activities to improve the nation's health","6 November 2018","https://www.gov.uk/government/speeches/the-power-of-the-arts-and-social-activities-to-improve-the-nations-health"
"Theresa May","Countering the illegal wildlife trade in ASEAN: speech by Andrew Beirne","21 March 2019","https://www.gov.uk/government/speeches/countering-the-illegal-wildlife-trade-in-asean-speech-by-andrew-beirne"
"Theresa May","William Shawcross speech at the All Party Parliamentary Group","2 November 2016","https://www.gov.uk/government/speeches/william-shawcross-speech-at-the-all-party-parliamentary-group"
"Theresa May","Jeremy Wright speaking at the Professional Publishers Association Festival","9 May 2019","https://www.gov.uk/government/speeches/jeremy-wright-speaking-at-the-professional-publishers-association-festival"
"Theresa May","Nuclear Decommissioning Authority settlement, contract termination, and inquiry","27 March 2017","https://www.gov.uk/government/speeches/nda-settlement-contract-termination-and-inquiry"
"Theresa May","Address to Airlines UK on Heathrow engagement","24 May 2018","https://www.gov.uk/government/speeches/address-to-airlines-uk-on-heathrow-engagement"
"Theresa May","IISS Global Partnerships event 2018","28 November 2018","https://www.gov.uk/government/speeches/iiss-global-partnerships-event-2018"
"Theresa May","Nick Gibb: the role of academy directors in school improvement","19 September 2016","https://www.gov.uk/government/speeches/nick-gibb-the-role-of-academy-directors-in-school-improvement"
"Theresa May","Nick Gibb: the role of academy directors in school improvement","19 September 2016","https://www.gov.uk/government/speeches/nick-gibb-the-role-of-academy-directors-in-school-improvement"
"Theresa May","Queen's birthday celebration 2019 in Papua New Guinea: speech by Keith Scott","5 June 2019","https://www.gov.uk/government/speeches/address-by-he-mr-keith-scott-british-high-commissioner-at-a-reception-to-celebrate-the-birthday-of-hm-queen-elizabeth-ii"
"Theresa May","Addressing the urgent humanitarian situation in Yemen","18 July 2019","https://www.gov.uk/government/speeches/addressing-the-urgent-humanitarian-situation-in-yemen"
"Theresa May","UK priorities for the OSCE’s Human Dimension Committee for 2018","1 February 2018","https://www.gov.uk/government/speeches/uk-priorities-for-the-osces-human-dimension-committee-for-2018"
"Theresa May","Ending the ivory trade: Foreign Secretary's speech","31 January 2018","https://www.gov.uk/government/speeches/ending-the-ivory-trade-foreign-secretarys-speech"
"Theresa May","Address to Airlines UK on Heathrow engagement","24 May 2018","https://www.gov.uk/government/speeches/address-to-airlines-uk-on-heathrow-engagement"
"Theresa May","Queen's birthday celebration 2019 in Papua New Guinea: speech by Keith Scott","5 June 2019","https://www.gov.uk/government/speeches/address-by-he-mr-keith-scott-british-high-commissioner-at-a-reception-to-celebrate-the-birthday-of-hm-queen-elizabeth-ii"
"Theresa May","Minister Eustice Oral Statement on Scallops","13 September 2018","https://www.gov.uk/government/speeches/minister-eustice-oral-statement-on-scallops"
"Theresa May","Minister for Europe remarks to media in Ankara, Turkey","17 August 2017","https://www.gov.uk/government/speeches/minister-for-europe-remarks-to-media-in-ankara-turkey"
"Theresa May","A historic vote for the people of the Democratic Republic of Congo","11 January 2019","https://www.gov.uk/government/speeches/a-historic-vote-for-the-people-of-the-democratic-republic-of-congo"
"Theresa May","Nick Gibb: the role of academy directors in school improvement","19 September 2016","https://www.gov.uk/government/speeches/nick-gibb-the-role-of-academy-directors-in-school-improvement"
"Theresa May","Ambition interrupted: Young Carers Awareness Day","25 January 2017","https://www.gov.uk/government/speeches/ambition-interrupted-young-carers-awareness-day"
"Theresa May","Queen's birthday celebration 2019 in Papua New Guinea: speech by Keith Scott","5 June 2019","https://www.gov.uk/government/speeches/address-by-he-mr-keith-scott-british-high-commissioner-at-a-reception-to-celebrate-the-birthday-of-hm-queen-elizabeth-ii"
"Theresa May","Ghana: British High Commissioner's speech at Her Majesty The Queen's 92nd Birthday Party","31 May 2018","https://www.gov.uk/government/speeches/ghana-british-high-commissioners-speech-at-her-majesty-the-queens-92nd-birthday-party"
"Theresa May","Ghana: British High Commissioner's speech at Her Majesty The Queen's 92nd Birthday Party","31 May 2018","https://www.gov.uk/government/speeches/ghana-british-high-commissioners-speech-at-her-majesty-the-queens-92nd-birthday-party"
"Theresa May","Speech by the Attorney General for the swearing in of the the Rt Hon David Gauke MP as Lord Chancellor","18 January 2018","https://www.gov.uk/government/speeches/speech-by-the-attorney-general-for-the-swearing-in-of-the-the-rt-hon-david-gauke-mp-as-lord-chancellor"
"Theresa May","Securing HS2 for the Midlands and north","24 January 2019","https://www.gov.uk/government/speeches/securing-hs2-for-the-midlands-and-north"
"Theresa May","Lessons on building and sustaining peace","5 December 2018","https://www.gov.uk/government/speeches/lessons-on-building-and-sustaining-peace"
"Theresa May","Strengthening UN peacekeeping through triangular cooperation","10 July 2019","https://www.gov.uk/government/speeches/strengthening-un-peacekeeping-through-triangular-cooperation"
"Theresa May","9 to 1 GCSE grading webinar March 2017","27 March 2017","https://www.gov.uk/government/speeches/9-to-1-gcse-grading-webinar-march-2017"
"Theresa May","Op-ed by High Commissioner to Kenya on Westgate's anniversary","21 September 2016","https://www.gov.uk/government/speeches/kenya-remembering-westgate"
"Theresa May","""Multilateral cooperation must continue to effectively counter terrorism and violent extremism.""","28 September 2017","https://www.gov.uk/government/speeches/multilateral-cooperation-must-continue-to-effectively-counter-terrorism-and-violent-extremism"
"Theresa May","""Peacekeeping is one tool in the sustaining peace toolbox. It cannot be used in isolation...""","29 August 2017","https://www.gov.uk/government/speeches/peacekeeping-is-one-tool-in-the-sustaining-peace-toolbox-it-cannot-be-used-in-isolation"
"Theresa May","""We believe the way to achieve lasting peace is through a negotiated two-state solution""","17 October 2017","https://www.gov.uk/government/speeches/we-believe-the-way-to-achieve-lasting-peace-is-through-a-negotiated-two-state-solution"
"Theresa May","Post-conflict reconciliation in Kosovo","13 November 2018","https://www.gov.uk/government/speeches/post-conflict-reconciliation-in-kosovo"
"Theresa May","Oral Statement: Northern Ireland update","2 November 2017","https://www.gov.uk/government/speeches/oral-statement-northern-ireland-update"
"Theresa May","Ebola Virus Disease Outbreak: Update on UK Response","18 July 2019","https://www.gov.uk/government/speeches/ebola-virus-disease-outbreak-update-on-uk-response"
"Theresa May","Andrea Coscelli: staying ahead in a digital marketplace","9 September 2016","https://www.gov.uk/government/speeches/andrea-coscelli-staying-ahead-in-a-digital-marketplace"
"Theresa May","""We believe the way to achieve lasting peace is through a negotiated two-state solution""","17 October 2017","https://www.gov.uk/government/speeches/we-believe-the-way-to-achieve-lasting-peace-is-through-a-negotiated-two-state-solution"
"Theresa May","Considering new and emerging threats to international peace","3 October 2018","https://www.gov.uk/government/speeches/considering-new-and-emerging-threats"
"Theresa May","Post-conflict reconciliation in Kosovo","13 November 2018","https://www.gov.uk/government/speeches/post-conflict-reconciliation-in-kosovo"
"Theresa May","Britain celebrates links with Zimbabwe","19 June 2017","https://www.gov.uk/government/speeches/britain-celebrates-links-with-zimbabwe"
"Theresa May","Andrea Coscelli: staying ahead in a digital marketplace","9 September 2016","https://www.gov.uk/government/speeches/andrea-coscelli-staying-ahead-in-a-digital-marketplace"
"Theresa May","HMCI's commentary: new research into short school inspections","7 March 2017","https://www.gov.uk/government/speeches/hmcis-monthly-commentary-march-2017"
"Theresa May","Considering new and emerging threats to international peace","3 October 2018","https://www.gov.uk/government/speeches/considering-new-and-emerging-threats"
"Theresa May","Alasdair Smith on the expected impact of the CMA’s banking investigation","21 October 2016","https://www.gov.uk/government/speeches/alasdair-smith-on-the-expected-impact-of-the-cmas-banking-investigation"
"Theresa May","Ebola Virus Disease Outbreak: Update on UK Response","18 July 2019","https://www.gov.uk/government/speeches/ebola-virus-disease-outbreak-update-on-uk-response"
"Theresa May","Securing the Qualifications Landscape: The 3 'R's","27 February 2018","https://www.gov.uk/government/speeches/securing-the-qualifications-landscape-the-3-rs"
"Theresa May","Lessons on building and sustaining peace","5 December 2018","https://www.gov.uk/government/speeches/lessons-on-building-and-sustaining-peace"
"Theresa May","Alasdair Smith on the expected impact of the CMA’s banking investigation","21 October 2016","https://www.gov.uk/government/speeches/alasdair-smith-on-the-expected-impact-of-the-cmas-banking-investigation"
"Theresa May","Strengthening UN peacekeeping through triangular cooperation","10 July 2019","https://www.gov.uk/government/speeches/strengthening-un-peacekeeping-through-triangular-cooperation"
"Theresa May","""Peacekeeping is one tool in the sustaining peace toolbox. It cannot be used in isolation...""","29 August 2017","https://www.gov.uk/government/speeches/peacekeeping-is-one-tool-in-the-sustaining-peace-toolbox-it-cannot-be-used-in-isolation"
"Theresa May","Securing the Qualifications Landscape: The 3 'R's","27 February 2018","https://www.gov.uk/government/speeches/securing-the-qualifications-landscape-the-3-rs"
"Theresa May","Alasdair Smith on the expected impact of the CMA’s banking investigation","21 October 2016","https://www.gov.uk/government/speeches/alasdair-smith-on-the-expected-impact-of-the-cmas-banking-investigation"
"Theresa May","Communication, expectations, innovation: maintaining public support for new technology","3 July 2017","https://www.gov.uk/government/speeches/communication-expectations-innovation-maintaining-public-support-for-new-technology"
"Theresa May","Alasdair Smith on the expected impact of the CMA’s banking investigation","21 October 2016","https://www.gov.uk/government/speeches/alasdair-smith-on-the-expected-impact-of-the-cmas-banking-investigation"
"Theresa May","Secretary of State for Wales: The legacy of Aberfan","16 October 2016","https://www.gov.uk/government/speeches/secretary-of-state-for-wales-the-legacy-of-aberfan"
"Theresa May","Amanda Spielman at the 2019 Annual Apprenticeships Conference","27 March 2019","https://www.gov.uk/government/speeches/amanda-spielman-at-the-2019-annual-apprenticeships-conference"
"Theresa May","""Multilateral cooperation must continue to effectively counter terrorism and violent extremism.""","28 September 2017","https://www.gov.uk/government/speeches/multilateral-cooperation-must-continue-to-effectively-counter-terrorism-and-violent-extremism"
"Theresa May","Post-conflict reconciliation in Kosovo","13 November 2018","https://www.gov.uk/government/speeches/post-conflict-reconciliation-in-kosovo"
"Theresa May","First Sea Lord’s Gallipoli Memorial Lecture 2017","23 November 2017","https://www.gov.uk/government/speeches/gallipoli-memorial-lecture-2017"
"Theresa May","Baroness Anelay opens conference on freedom of religion and belief","19 October 2016","https://www.gov.uk/government/speeches/baroness-anelay-opens-conference-on-freedom-of-religion-and-belief"
"Theresa May","Economic Secretary speech: Green Finance Summit","17 July 2018","https://www.gov.uk/government/speeches/economic-secretary-speech-green-finance-summit"
"Theresa May","Regulation and competition enforcement – a combined approach","7 September 2018","https://www.gov.uk/government/speeches/fordham-competition-law-institute-annual-conference-2018-keynote-speech"
"Theresa May","Skidmore: an effective democracy that works for everyone","6 February 2017","https://www.gov.uk/government/speeches/skidmore-an-effective-democracy-that-works-for-everyone"
"Theresa May","Baroness Anelay opens conference on freedom of religion and belief","19 October 2016","https://www.gov.uk/government/speeches/baroness-anelay-opens-conference-on-freedom-of-religion-and-belief"
"Theresa May","Chief Medical Officer on the Amesbury nerve agent incident","4 July 2018","https://www.gov.uk/government/speeches/chief-medical-officer-on-the-amesbury-nerve-agent-incident"
"Theresa May","HS2 Phase One: government response to the Lords Select Committee report","17 January 2017","https://www.gov.uk/government/speeches/hs2-phase-one-government-response-to-the-lords-select-committee-report"
"Theresa May","62nd Executive Council meeting of the OPCW","14 January 2019","https://www.gov.uk/government/speeches/62nd-executive-council-meeting-of-the-opcw"
"Theresa May","Home Secretary statement on the incident in Salisbury","8 March 2018","https://www.gov.uk/government/speeches/home-secretary-statement-on-the-incident-in-salisbury"
"Theresa May","Regulation and competition enforcement – a combined approach","7 September 2018","https://www.gov.uk/government/speeches/fordham-competition-law-institute-annual-conference-2018-keynote-speech"
"Theresa May","The Gulbenkian Inquiry into the Civic Role of Arts organisations","8 December 2016","https://www.gov.uk/government/speeches/the-gulbenkian-inquiry-into-the-civic-role-of-arts-organisations"
"Theresa May","First Sea Lord’s Gallipoli Memorial Lecture 2017","23 November 2017","https://www.gov.uk/government/speeches/gallipoli-memorial-lecture-2017"
